BusinessEntityID,PersonType,NameStyle,FirstName,LastName,EmailPromotion
16885,IN,0,Jerry,Xie,0
16886,IN,0,Jerry,Tang,0
16887,IN,0,Jerry,Xu,0
16888,IN,0,Jerry,Luo,1
16889,IN,0,Kyle,Baker,2
16890,IN,0,Jordan,Adams,2
16891,IN,0,Jerry,Yuan,0
16892,IN,0,Jerry,Kumar,0
16893,IN,0,Jerry,Lal,0
16894,IN,0,Jack,Adams,0
16895,IN,0,Jerry,Sharma,0
16896,IN,0,Jason,Young,0
16897,IN,0,Isaac,Allen,0
16898,IN,0,Jerry,Shan,0
16899,IN,0,Jesse,Allen,0
16900,IN,0,Jerry,Johnsen,0
16901,IN,0,Adam,Adams,1
16902,IN,0,Eric,Adams,0
16903,IN,0,Kelvin,Huang,1
16904,IN,0,Melody,Romero,0
16905,IN,0,Jerry,Pal,1
16906,IN,0,Luis,Young,1
16907,IN,0,Jerry,Andersen,1
16908,IN,0,Jerry,Raje,0
16909,IN,0,Jerry,Chande,0
16910,IN,0,Jackson,Adams,1
16911,IN,0,Jerry,Chander,1
16912,IN,0,Sean,Allen,1
16913,IN,0,Caleb,Hernandez,0
16914,IN,0,Connor,Hernandez,0
16915,IN,0,Timothy,Allen,0
16916,IN,0,Jerry,Nara,1
16917,IN,0,James,Young,1
16918,IN,0,Jerry,Rai,0
16919,IN,0,Jonathan,Young,0
16920,IN,0,Logan,Young,0
16921,IN,0,Jerry,Nath,2
16922,IN,0,Nathan,King,0
16923,IN,0,Aaron,Young,2
16924,IN,0,Jerry,Becker,2
16925,IN,0,Nathan,Young,0
16926,IN,0,Melody,Nicholls,0
16927,IN,0,Samuel,Young,0
16928,IN,0,Caleb,Young,1
16929,IN,0,Luke,Hernandez,1
16930,IN,0,Jerry,Ferrier,0
16931,IN,0,Henry,Young,1
16932,IN,0,Noah,Young,0
16933,IN,0,Connor,Young,0
16934,IN,0,Carl,She,0
16935,IN,0,Carl,Deng,1
16936,IN,0,Robert,Young,0
16937,IN,0,Luke,Young,0
16938,IN,0,Carl,Shen,0
16939,IN,0,Carl,Xie,0
16940,IN,0,Jordan,Hernandez,2
16941,IN,0,Jack,Hernandez,1
16942,IN,0,Carl,Tang,0
16943,IN,0,Jose,Young,0
16944,IN,0,Thomas,Young,1
16945,IN,0,Carl,Luo,2
16946,IN,0,Carl,Yuan,0
16947,IN,0,Adam,Hernandez,0
16948,IN,0,Jordan,Young,0
16949,IN,0,Melody,Harrison,0
16950,IN,0,Carl,Kumar,1
16951,IN,0,Jack,Young,1
16952,IN,0,Adam,Young,0
16953,IN,0,Carl,Lal,0
16954,IN,0,Carl,Sharma,0
16955,IN,0,Eric,Young,0
16956,IN,0,Jackson,Young,2
16957,IN,0,Carlos,Young,2
16958,IN,0,Carl,Shan,1
16959,IN,0,Angel,Young,2
16960,IN,0,Carl,Jai,2
16961,IN,0,Jackson,King,2
16962,IN,0,Carl,Andersen,0
16963,IN,0,Carl,Raje,1
16964,IN,0,Isaiah,Young,0
16965,IN,0,Carl,Chande,2
16966,IN,0,Alex,Young,0
16967,IN,0,Carl,Chander,0
16968,IN,0,Carlos,King,1
16969,IN,0,Melody,Torres,1
16970,IN,0,Carl,Nara,0
16971,IN,0,Evan,Young,0
16972,IN,0,Angel,King,0
16973,IN,0,Carl,Nath,1
16974,IN,0,Isaiah,King,0
16975,IN,0,Mason,Young,0
16976,IN,0,Carl,Goel,1
16977,IN,0,Jackson,Hernandez,0
16978,IN,0,Carl,Beck,0
16979,IN,0,Carl,Raji,0
16980,IN,0,Timothy,Young,1
16981,IN,0,Carl,Anand,0
16982,IN,0,Ricardo,She,1
16983,IN,0,Samuel,King,0
16984,IN,0,Alex,King,0
16985,IN,0,Hunter,King,0
16986,IN,0,Ricardo,Deng,0
16987,IN,0,James,Hernandez,0
16988,IN,0,Ricardo,Shen,0
16989,IN,0,Carlos,Hernandez,1
16990,IN,0,Melody,Dominguez,1
16991,IN,0,Ricardo,Xie,0
16992,IN,0,Ricardo,Tang,2
16993,IN,0,Jonathan,Hernandez,1
16994,IN,0,Logan,Hernandez,2
16995,IN,0,Ricardo,Luo,1
16996,IN,0,Nathan,Hernandez,1
16997,IN,0,Kyle,Wright,0
16998,IN,0,Samuel,Hernandez,1
16999,IN,0,Ricardo,Yuan,0
17000,IN,0,Hunter,Hernandez,0
17001,IN,0,Ricardo,Kumar,0
17002,IN,0,Noah,Hernandez,0
17003,IN,0,Robert,Hernandez,0
17004,IN,0,Noah,King,1
17005,IN,0,Ricardo,Lal,0
17006,IN,0,Ricardo,Sharma,0
17007,IN,0,Ricardo,Shan,1
17008,IN,0,Ricardo,Jai,2
17009,IN,0,Melody,Gill,0
17010,IN,0,Ricardo,Pal,2
17011,IN,0,Kevin,Wright,0
17012,IN,0,José,Hernandez,2
17013,IN,0,Gabriel,Wright,1
17014,IN,0,Ricardo,Andersen,1
17015,IN,0,Evan,King,2
17016,IN,0,Robert,King,0
17017,IN,0,Ricardo,Raje,2
17018,IN,0,Jose,King,0
17019,IN,0,Ricardo,Chande,0
17020,IN,0,Mason,King,1
17021,IN,0,Ricardo,Nara,2
17022,IN,0,Thomas,Hernandez,0
17023,IN,0,Elijah,Wright,2
17024,IN,0,Ricardo,Nath,0
17025,IN,0,Ricardo,Goel,2
17026,IN,0,Isaiah,Hernandez,1
17027,IN,0,Ricardo,Black,0
17028,IN,0,Melody,Vazquez,2
17029,IN,0,Ricardo,Raji,2
17030,IN,0,Kyle,Hernandez,0
17031,IN,0,Jason,Wright,0
17032,IN,0,Thomas,King,0
17033,IN,0,Ricardo,Anand,0
17034,IN,0,Kevin,Hernandez,0
17035,IN,0,Johnny,She,1
17036,IN,0,Johnny,Deng,0
17037,IN,0,Isaac,King,1
17038,IN,0,Johnny,Shen,0
17039,IN,0,Gabriel,Hernandez,0
17040,IN,0,Alex,Hernandez,1
17041,IN,0,Johnny,Tang,0
17042,IN,0,Johnny,Xu,0
17043,IN,0,Johnny,Luo,0
17044,IN,0,Elijah,Hernandez,1
17045,IN,0,Johnny,Yuan,2
17046,IN,0,Evan,Hernandez,0
17047,IN,0,Melody,Browning,2
17048,IN,0,Johnny,Kumar,1
17049,IN,0,Jesse,King,0
17050,IN,0,Johnny,Lal,2
17051,IN,0,Mason,Hernandez,0
17052,IN,0,Isaac,Hernandez,0
17053,IN,0,Jesse,Hernandez,0
17054,IN,0,Johnny,Sharma,2
17055,IN,0,Sean,King,0
17056,IN,0,Johnny,Shan,2
17057,IN,0,Luis,Hernandez,2
17058,IN,0,Johnny,Jai,0
17059,IN,0,Johnny,Pal,0
17060,IN,0,Aaron,Hernandez,1
17061,IN,0,Johnny,Andersen,1
17062,IN,0,Sean,Hernandez,0
17063,IN,0,Johnny,Raje,1
17064,IN,0,Jesse,Wright,0
17065,IN,0,Johnny,Chavez,0
17066,IN,0,Johnny,Chander,0
17067,IN,0,Hunter,Jackson,1
17068,IN,0,Johnny,Nara,2
17069,IN,0,Sean,Wright,1
17070,IN,0,Johnny,Rai,0
17071,IN,0,Timothy,Wright,1
17072,IN,0,Timothy,Hernandez,0
17073,IN,0,Johnny,Moyer,0
17074,IN,0,Johnny,Goel,1
17075,IN,0,James,Lopez,1
17076,IN,0,Johnny,Raji,0
17077,IN,0,Johnny,Anand,0
17078,IN,0,Shaun,She,1
17079,IN,0,Shaun,Deng,0
17080,IN,0,Shaun,Shen,0
17081,IN,0,Melody,Ramos,1
17082,IN,0,Jonathan,King,0
17083,IN,0,Shaun,Tang,0
17084,IN,0,Jonathan,Lopez,0
17085,IN,0,Shaun,Xu,2
17086,IN,0,Shaun,Luo,1
17087,IN,0,Logan,King,2
17088,IN,0,Kevin,King,0
17089,IN,0,Shaun,Kumar,0
17090,IN,0,Gabriel,King,1
17091,IN,0,Shaun,Lal,0
17092,IN,0,Shaun,Sharma,2
17093,IN,0,Greg,White,0
17094,IN,0,Shaun,Shan,0
17095,IN,0,Shaun,Jai,2
17096,IN,0,Elijah,King,0
17097,IN,0,Kelvin,Wu,0
17098,IN,0,Melody,Carlson,2
17099,IN,0,Shaun,Pal,0
17100,IN,0,Noah,Moore,2
17101,IN,0,Jason,King,2
17102,IN,0,Timothy,King,0
17103,IN,0,Shaun,Andersen,2
17104,IN,0,Shaun,Raje,0
17105,IN,0,Shaun,Carson,1
17106,IN,0,Logan,Lopez,0
17107,IN,0,Nathan,Lopez,0
17108,IN,0,Shaun,Chapman,0
17109,IN,0,Aaron,King,0
17110,IN,0,Caleb,King,0
17111,IN,0,Shaun,Rai,1
17112,IN,0,Shaun,Goel,2
17113,IN,0,Shaun,Black,2
17114,IN,0,Luis,Wright,1
17115,IN,0,Melody,Suarez,1
17116,IN,0,Shaun,Raji,1
17117,IN,0,Connor,King,1
17118,IN,0,James,Wright,0
17119,IN,0,Shaun,Anand,1
17120,IN,0,Mitchell,Stone,0
17121,IN,0,Mitchell,Deng,0
17122,IN,0,Jonathan,Wright,0
17123,IN,0,Logan,Wright,0
17124,IN,0,Luke,King,2
17125,IN,0,Mitchell,Shen,0
17126,IN,0,Mitchell,Xie,1
17127,IN,0,Nathan,Wright,1
17128,IN,0,Jordan,King,0
17129,IN,0,Mitchell,Xu,1
17130,IN,0,Mitchell,Luo,0
17131,IN,0,Mitchell,Yuan,2
17132,IN,0,Melody,Saunders,2
17133,IN,0,Mitchell,Kumar,2
17134,IN,0,Mitchell,Lal,0
17135,IN,0,Jack,King,2
17136,IN,0,Adam,King,1
17137,IN,0,Aaron,Wright,1
17138,IN,0,Mitchell,Shan,2
17139,IN,0,Eric,King,2
17140,IN,0,Mitchell,Jai,0
17141,IN,0,Samuel,Wright,2
17142,IN,0,Mitchell,Pal,0
17143,IN,0,Hunter,Wright,0
17144,IN,0,Robert,Brown,0
17145,IN,0,Mitchell,Andersen,1
17146,IN,0,Noah,Wright,1
17147,IN,0,Robert,Wright,0
17148,IN,0,Robert,Davis,0
17149,IN,0,Mitchell,Carson,1
17150,IN,0,Hunter,Thompson,2
17151,IN,0,Jose,Wright,2
17152,IN,0,Mitchell,Nara,2
17153,IN,0,Mitchell,Rai,2
17154,IN,0,Mitchell,Nath,0
17155,IN,0,Thomas,Wright,0
17156,IN,0,Mitchell,Black,2
17157,IN,0,Robert,Miller,0
17158,IN,0,Caleb,Wright,0
17159,IN,0,Mitchell,Anand,0
17160,IN,0,Connor,Wright,1
17161,IN,0,Tony,She,2
17162,IN,0,Luke,Wright,1
17163,IN,0,Jordan,Wright,0
17164,IN,0,Tony,Deng,0
17165,IN,0,Noah,Taylor,1
17166,IN,0,Jack,Wright,0
17167,IN,0,Tony,Shen,1
17168,IN,0,Tony,Xie,0
17169,IN,0,Robert,Moore,1
17170,IN,0,Tony,Tang,0
17171,IN,0,Adam,Wright,1
17172,IN,0,Tony,Xu,2
17173,IN,0,Eric,Wright,2
17174,IN,0,Tony,Luo,2
17175,IN,0,Jackson,Wright,1
17176,IN,0,Tony,Kumar,1
17177,IN,0,Noah,Anderson,0
17178,IN,0,Tony,Lal,0
17179,IN,0,Robert,Taylor,0
17180,IN,0,Tony,Sharma,1
17181,IN,0,Noah,Thomas,0
17182,IN,0,Carlos,Wright,0
17183,IN,0,Robert,Anderson,0
17184,IN,0,Tony,Shan,0
17185,IN,0,Tony,Jai,0
17186,IN,0,Angel,Wright,0
17187,IN,0,Naomi,Martin,0
17188,IN,0,Tony,Pal,0
17189,IN,0,Isaiah,Wright,0
17190,IN,0,Tony,Raje,1
17191,IN,0,Alex,Wright,0
17192,IN,0,Tony,Chande,1
17193,IN,0,Tony,Chander,1
17194,IN,0,Tony,Nara,1
17195,IN,0,Robert,Thomas,1
17196,IN,0,Tony,Rai,1
17197,IN,0,Noah,Jackson,0
17198,IN,0,Hunter,Garcia,0
17199,IN,0,Tony,Natsuhara,0
17200,IN,0,Evan,Wright,0
17201,IN,0,Mason,Wright,0
17202,IN,0,Isaac,Wright,0
17203,IN,0,Hunter,Martinez,1
17204,IN,0,Robert,Jackson,0
17205,IN,0,Samuel,Lopez,1
17206,IN,0,Tony,Black,0
17207,IN,0,Jose,Johnson,0
17208,IN,0,Naomi,Gomez,1
17209,IN,0,Tony,Raji,2
17210,IN,0,Tony,Anand,2
17211,IN,0,Hunter,Robinson,0
17212,IN,0,Robert,White,1
17213,IN,0,Terry,She,0
17214,IN,0,Robert,Harris,0
17215,IN,0,Terry,Deng,0
17216,IN,0,Terry,Shen,0
17217,IN,0,Robert,Martin,0
17218,IN,0,Terry,Xie,2
17219,IN,0,Terry,Tang,1
17220,IN,0,Hunter,Clark,0
17221,IN,0,Hunter,Lopez,0
17222,IN,0,Robert,Thompson,0
17223,IN,0,Terry,Xu,2
17224,IN,0,Jose,Williams,0
17225,IN,0,Terry,Luo,0
17226,IN,0,Robert,Garcia,1
17227,IN,0,Terry,Yuan,0
17228,IN,0,Jose,Jones,0
17229,IN,0,Noah,Lopez,0
17230,IN,0,Naomi,Ruiz,1
17231,IN,0,Terry,Kumar,0
17232,IN,0,Hunter,Rodriguez,2
17233,IN,0,Terry,Lal,2
17234,IN,0,Robert,Lopez,0
17235,IN,0,Terry,Sharma,0
17236,IN,0,Terry,Jai,0
17237,IN,0,Terry,Pal,1
17238,IN,0,José,Lopez,2
17239,IN,0,Thomas,Lopez,0
17240,IN,0,Kyle,Lopez,1
17241,IN,0,Terry,Raje,1
17242,IN,0,Terry,Champion,0
17243,IN,0,Terry,Chander,0
17244,IN,0,Robert,Martinez,0
17245,IN,0,Terry,Nara,2
17246,IN,0,Terry,Rai,0
17247,IN,0,Kevin,Lopez,1
17248,IN,0,Terry,Nath,1
17249,IN,0,Hunter,Lewis,0
17250,IN,0,Gabriel,Lopez,0
17251,IN,0,Hunter,Lee,1
17252,IN,0,Elijah,McDonald,1
17253,IN,0,Terry,Black,0
17254,IN,0,Hunter,Walker,2
17255,IN,0,Jason,Lopez,0
17256,IN,0,Terry,Raji,1
17257,IN,0,Luis,Lopez,0
17258,IN,0,Bethany,She,0
17259,IN,0,Robert,Robinson,0
17260,IN,0,Bethany,Deng,1
17261,IN,0,Aaron,McDonald,1
17262,IN,0,Bethany,Shen,0
17263,IN,0,Naomi,Hernandez,1
17264,IN,0,Jose,Brown,0
17265,IN,0,Bethany,Tang,0
17266,IN,0,Jose,Davis,0
17267,IN,0,Robert,Clark,0
17268,IN,0,Caleb,Lopez,1
17269,IN,0,Bethany,Xu,2
17270,IN,0,Noah,White,0
17271,IN,0,Bethany,Luo,0
17272,IN,0,Bethany,Yuan,0
17273,IN,0,Bethany,Kumar,0
17274,IN,0,Robert,Rodriguez,0
17275,IN,0,Bethany,Lal,1
17276,IN,0,Noah,Harris,1
17277,IN,0,Bethany,Shan,0
17278,IN,0,Noah,Smith,2
17279,IN,0,Noah,Johnson,2
17280,IN,0,Bethany,Jai,2
17281,IN,0,Noah,Williams,2
17282,IN,0,Warren,Shan,0
17283,IN,0,Kelvin,Lin,2
17284,IN,0,Naomi,Alvarez,2
17285,IN,0,Bethany,Pal,2
17286,IN,0,Robert,Lewis,1
17287,IN,0,Bethany,Andersen,0
17288,IN,0,Noah,Martin,1
17289,IN,0,Bethany,Raje,2
17290,IN,0,Noah,Jones,0
17291,IN,0,Bethany,Chande,0
17292,IN,0,Jose,Lewis,0
17293,IN,0,Bethany,Chander,0
17294,IN,0,Noah,Brown,2
17295,IN,0,Bethany,Nara,0
17296,IN,0,Bethany,Raheem,2
17297,IN,0,Bethany,Nath,0
17298,IN,0,José,Miller,1
17299,IN,0,Alan,Chen,1
17300,IN,0,Noah,Davis,0
17301,IN,0,Alan,Li,1
17302,IN,0,Jose,Lee,1
17303,IN,0,Naomi,Jimenez,0
17304,IN,0,Alan,Liu,0
17305,IN,0,Alan,Yang,0
17306,IN,0,Alan,Huang,0
17307,IN,0,Noah,Thompson,0
17308,IN,0,Alan,Lin,0
17309,IN,0,Jose,Walker,1
17310,IN,0,Alan,Zhou,1
17311,IN,0,Jose,Wilson,0
17312,IN,0,Jose,Moore,0
17313,IN,0,Alan,Ye,1
17314,IN,0,Thomas,Robinson,0
17315,IN,0,Alan,Lu,2
17316,IN,0,Thomas,Clark,0
17317,IN,0,Alan,Xu,0
17318,IN,0,Noah,Martinez,0
17319,IN,0,Naomi,Moreno,0
17320,IN,0,Alan,Sun,0
17321,IN,0,Alan,Zhu,0
17322,IN,0,Jose,Taylor,1
17323,IN,0,Alan,Gao,0
17324,IN,0,Noah,Robinson,2
17325,IN,0,Alan,Ma,0
17326,IN,0,Noah,Clark,1
17327,IN,0,Alan,Liang,0
17328,IN,0,Noah,Rodriguez,0
17329,IN,0,Noah,Lewis,1
17330,IN,0,Noah,Lee,1
17331,IN,0,Alan,Guo,0
17332,IN,0,Robert,Lee,2
17333,IN,0,Thomas,Smith,0
17334,IN,0,Alan,He,0
17335,IN,0,Robert,Walker,0
17336,IN,0,Noah,Walker,0
17337,IN,0,Alan,Zheng,0
17338,IN,0,Alan,Hu,0
17339,IN,0,Thomas,Johnson,0
17340,IN,0,Alan,Cai,1
17341,IN,0,Jose,Smith,2
17342,IN,0,Jose,Anderson,1
17343,IN,0,Naomi,Munoz,0
17344,IN,0,Alan,Zeng,2
17345,IN,0,Jose,Thomas,0
17346,IN,0,Alan,She,2
17347,IN,0,Robert,Smith,0
17348,IN,0,Krystal,Zhang,2
17349,IN,0,Robert,Johnson,0
17350,IN,0,Robert,Williams,2
17351,IN,0,Krystal,Wagner,0
17352,IN,0,Krystal,Chen,0
17353,IN,0,Krystal,Li,0
17354,IN,0,Thomas,Williams,1
17355,IN,0,Krystal,Liu,0
17356,IN,0,Krystal,Yang,0
17357,IN,0,Thomas,Jones,0
17358,IN,0,Robert,Jones,0
17359,IN,0,José,Jackson,1
17360,IN,0,Krystal,Holt,0
17361,IN,0,Thomas,Brown,2
17362,IN,0,Krystal,Wu,0
17363,IN,0,Naomi,Alonso,0
17364,IN,0,Krystal,Zhou,1
17365,IN,0,Krystal,Ye,0
17366,IN,0,Krystal,Zimmerman,0
17367,IN,0,Jose,White,2
17368,IN,0,Jose,Harris,0
17369,IN,0,Krystal,Lu,2
17370,IN,0,Jose,Martin,0
17371,IN,0,Luis,Hall,2
17372,IN,0,Krystal,Xu,2
17373,IN,0,Krystal,Sun,1
17374,IN,0,Krystal,Zhu,1
17375,IN,0,Krystal,Gao,1
17376,IN,0,Krystal,Ma,0
17377,IN,0,Naomi,Romero,1
17378,IN,0,Krystal,Liang,2
17379,IN,0,Jose,Thompson,1
17380,IN,0,Thomas,Davis,0
17381,IN,0,Krystal,Guo,0
17382,IN,0,Logan,Allen,0
17383,IN,0,Krystal,Zheng,0
17384,IN,0,Krystal,Hu,1
17385,IN,0,Krystal,Cai,0
17386,IN,0,Krystal,Zeng,0
17387,IN,0,Austin,Martin,2
17388,IN,0,Krystal,She,0
17389,IN,0,Karen,Zhang,0
17390,IN,0,Karen,Wang,0
17391,IN,0,Naomi,Navarro,0
17392,IN,0,Jose,Garcia,0
17393,IN,0,José,Martinez,0
17394,IN,0,Karen,Li,0
17395,IN,0,Karen,Liu,1
17396,IN,0,Karen,Yang,0
17397,IN,0,Thomas,Miller,1
17398,IN,0,Karen,Huang,0
17399,IN,0,Thomas,Wilson,0
17400,IN,0,Karen,Wu,2
17401,IN,0,Karen,Lin,0
17402,IN,0,Karen,Zhou,0
17403,IN,0,Karen,Ye,2
17404,IN,0,Thomas,Rodriguez,1
17405,IN,0,Karen,Zhao,0
17406,IN,0,Naomi,Gutierrez,2
17407,IN,0,Karen,Lu,0
17408,IN,0,Jose,Clark,2
17409,IN,0,Thomas,Moore,0
17410,IN,0,Karen,Xu,1
17411,IN,0,Karen,Sun,0
17412,IN,0,Thomas,Taylor,1
17413,IN,0,Karen,Zhu,2
17414,IN,0,José,Rodriguez,0
17415,IN,0,Karen,Gao,0
17416,IN,0,Thomas,Anderson,0
17417,IN,0,Karen,Liang,0
17418,IN,0,Samuel,Allen,1
17419,IN,0,Austin,Thompson,0
17420,IN,0,Karen,Guo,0
17421,IN,0,Karen,He,2
17422,IN,0,Thomas,Thomas,0
17423,IN,0,Aaron,Hall,0
17424,IN,0,Thomas,Jackson,0
17425,IN,0,Naomi,Torres,0
17426,IN,0,Karen,Hu,2
17427,IN,0,Thomas,White,1
17428,IN,0,Thomas,Harris,0
17429,IN,0,Karen,Cai,1
17430,IN,0,Hunter,Allen,2
17431,IN,0,Karen,Zeng,1
17432,IN,0,Thomas,Martin,0
17433,IN,0,Thomas,Thompson,0
17434,IN,0,Austin,Garcia,1
17435,IN,0,Karen,She,0
17436,IN,0,Leah,Zhang,0
17437,IN,0,Thomas,Garcia,1
17438,IN,0,Noah,Allen,2
17439,IN,0,Caleb,Hall,0
17440,IN,0,Leah,Chen,1
17441,IN,0,Thomas,Lewis,0
17442,IN,0,Connor,Hall,1
17443,IN,0,Leah,Li,0
17444,IN,0,Thomas,Lee,0
17445,IN,0,Thomas,Martinez,2
17446,IN,0,Cameron,Thomas,0
17447,IN,0,Leah,Yang,2
17448,IN,0,Robert,Allen,0
17449,IN,0,Naomi,Dominguez,0
17450,IN,0,Leah,Huang,2
17451,IN,0,Leah,Wu,0
17452,IN,0,Jose,Allen,0
17453,IN,0,Thomas,Walker,0
17454,IN,0,Leah,Zhou,0
17455,IN,0,Leah,Ye,0
17456,IN,0,James,Hall,0
17457,IN,0,Jonathan,Hall,2
17458,IN,0,Logan,Hall,2
17459,IN,0,Leah,Lu,1
17460,IN,0,Leah,Xu,0
17461,IN,0,Leah,Sun,1
17462,IN,0,Leah,Zhu,2
17463,IN,0,Cameron,Jackson,0
17464,IN,0,Kelvin,Zhou,1
17465,IN,0,Naomi,Gill,0
17466,IN,0,Hunter,Hall,0
17467,IN,0,Noah,Hall,0
17468,IN,0,Leah,Ma,1
17469,IN,0,Cameron,White,0
17470,IN,0,Leah,Liang,0
17471,IN,0,Cameron,Harris,0
17472,IN,0,Leah,Guo,1
17473,IN,0,Thomas,Allen,2
17474,IN,0,Leah,Zheng,0
17475,IN,0,Leah,Hu,1
17476,IN,0,Leah,Cai,0
17477,IN,0,Leah,Zeng,0
17478,IN,0,Robert,Hall,0
17479,IN,0,Leah,She,0
17480,IN,0,Naomi,Vazquez,0
17481,IN,0,Valerie,Zhang,1
17482,IN,0,Jose,Hall,0
17483,IN,0,Valerie,Wang,0
17484,IN,0,Thomas,Hall,2
17485,IN,0,Valerie,Chen,0
17486,IN,0,Kyle,Hall,0
17487,IN,0,Valerie,Li,1
17488,IN,0,Valerie,Liu,2
17489,IN,0,Valerie,Yang,0
17490,IN,0,Kevin,Hall,0
17491,IN,0,Valerie,Huang,0
17492,IN,0,Gabriel,Hall,0
17493,IN,0,Elijah,Hall,1
17494,IN,0,Valerie,Wu,0
17495,IN,0,Jason,Hall,1
17496,IN,0,Valerie,Lin,0
17497,IN,0,Valerie,Zhou,0
17498,IN,0,Luke,Hall,0
17499,IN,0,Naomi,Blanco,1
17500,IN,0,Valerie,Ye,1
17501,IN,0,Valerie,Zhao,1
17502,IN,0,Jordan,Hall,0
17503,IN,0,Jack,Hall,0
17504,IN,0,Adam,Hall,0
17505,IN,0,Valerie,Lu,1
17506,IN,0,Eric,Hall,0
17507,IN,0,Valerie,Xu,1
17508,IN,0,Jackson,Hall,0
17509,IN,0,Valerie,Sun,2
17510,IN,0,Gabriel,Allen,1
17511,IN,0,Valerie,Zhu,1
17512,IN,0,Carlos,Hall,2
17513,IN,0,Angel,Hall,1
17514,IN,0,Valerie,Gao,0
17515,IN,0,Cameron,Thompson,1
17516,IN,0,Cameron,Garcia,1
17517,IN,0,Valerie,Liang,0
17518,IN,0,Valerie,Guo,2
17519,IN,0,Naomi,Serrano,1
17520,IN,0,Valerie,Harrison,0
17521,IN,0,Isaiah,Hall,0
17522,IN,0,Valerie,Zheng,0
17523,IN,0,Evan,Hall,1
17524,IN,0,Valerie,Hu,0
17525,IN,0,Valerie,Cai,0
17526,IN,0,Valerie,Zeng,0
17527,IN,0,Mason,Hall,0
17528,IN,0,Cameron,McDonald,0
17529,IN,0,Valerie,She,0
17530,IN,0,Cameron,Robinson,0
17531,IN,0,Brittney,Zhang,0
17532,IN,0,Brittney,West,2
17533,IN,0,Brittney,Chen,1
17534,IN,0,Naomi,Ramos,0
17535,IN,0,Brittney,Liu,0
17536,IN,0,Jesse,Hall,1
17537,IN,0,Elijah,Allen,0
17538,IN,0,Brittney,Holt,0
17539,IN,0,Brittney,Wu,1
17540,IN,0,Brittney,Lin,2
17541,IN,0,James,Wilson,0
17542,IN,0,Brittney,Zhou,1
17543,IN,0,Cameron,Clark,2
17544,IN,0,Brittney,Ye,2
17545,IN,0,Cameron,Rodriguez,0
17546,IN,0,James,Moore,2
17547,IN,0,Brittney,Zhao,0
17548,IN,0,Timothy,Hall,0
17549,IN,0,Cameron,Lewis,2
17550,IN,0,Brittney,Lu,0
17551,IN,0,James,Allen,0
17552,IN,0,Austin,Martinez,0
17553,IN,0,Cameron,Lee,0
17554,IN,0,Cameron,Walker,1
17555,IN,0,Brittney,Xu,1
17556,IN,0,Jason,Allen,2
17557,IN,0,Brittney,Sun,0
17558,IN,0,Jonathan,Allen,0
17559,IN,0,Luis,Allen,0
17560,IN,0,Brittney,Zhu,0
17561,IN,0,Aaron,Allen,2
17562,IN,0,Joan,Gao,0
17563,IN,0,Caleb,Allen,0
17564,IN,0,Brittney,Ma,0
17565,IN,0,Connor,Allen,0
17566,IN,0,Brittney,Liang,0
17567,IN,0,Luke,Allen,0
17568,IN,0,Brittney,Guo,0
17569,IN,0,Jordan,Allen,1
17570,IN,0,Jonathan,Brown,1
17571,IN,0,Brittney,He,0
17572,IN,0,Jack,Allen,2
17573,IN,0,Adam,Allen,0
17574,IN,0,Eric,Allen,0
17575,IN,0,Brittney,Zheng,0
17576,IN,0,Austin,Robinson,1
17577,IN,0,Brittney,Hu,2
17578,IN,0,James,Smith,1
17579,IN,0,Brittney,Cai,0
17580,IN,0,Jonathan,Davis,0
17581,IN,0,Naomi,Suarez,1
17582,IN,0,Brittney,Zeng,2
17583,IN,0,James,Johnson,2
17584,IN,0,Brittney,She,0
17585,IN,0,James,Williams,1
17586,IN,0,Stacey,Wang,2
17587,IN,0,Stacey,Chen,1
17588,IN,0,Logan,Johnson,2
17589,IN,0,Stacey,Li,2
17590,IN,0,Logan,Williams,1
17591,IN,0,Stacey,Liu,0
17592,IN,0,Stacey,Yang,0
17593,IN,0,Stacey,Huang,0
17594,IN,0,Austin,Rodriguez,1
17595,IN,0,Stacey,Wu,0
17596,IN,0,James,Jones,0
17597,IN,0,Naomi,Sanz,0
17598,IN,0,Stacey,Lin,2
17599,IN,0,James,Brown,0
17600,IN,0,Austin,Lewis,0
17601,IN,0,Stacey,Zhou,0
17602,IN,0,Austin,Lee,0
17603,IN,0,Stacey,Ye,0
17604,IN,0,James,Davis,0
17605,IN,0,Austin,Walker,0
17606,IN,0,Stacey,Zhao,1
17607,IN,0,James,Miller,2
17608,IN,0,Stacey,Lu,0
17609,IN,0,Stacey,Xu,0
17610,IN,0,Stacey,Sun,0
17611,IN,0,James,Anderson,0
17612,IN,0,Cameron,Smith,0
17613,IN,0,Stacey,Zhu,0
17614,IN,0,James,Thomas,0
17615,IN,0,James,Jackson,1
17616,IN,0,Stacey,Gao,1
17617,IN,0,Cameron,Johnson,0
17618,IN,0,Stacey,Ma,0
17619,IN,0,Cameron,Jones,1
17620,IN,0,Stacey,Liang,0
17621,IN,0,James,White,1
17622,IN,0,Jonathan,Miller,0
17623,IN,0,Stacey,Guo,2
17624,IN,0,James,Harris,1
17625,IN,0,Stacey,Hee,0
17626,IN,0,James,Martin,0
17627,IN,0,Stacey,Hu,0
17628,IN,0,James,Thompson,1
17629,IN,0,Logan,Jones,0
